ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
24614,JC315715,06/21/2019 02:52:00 PM,066XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0726,007,15,67,01A,1164502,1860587,2019,08/31/2022 04:51:30 PM,41.773061957,-87.672529994,"(41.773061957, -87.672529994)"
24462,JC208421,04/01/2019 11:55:00 PM,077XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,69,01A,1174634,1853662,2019,08/31/2022 04:51:30 PM,41.753839308,-87.635594607,"(41.753839308, -87.635594607)"
25005,JD200565,04/02/2020 05:52:00 PM,017XX W CERMAK RD,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,1034,010,25,31,01A,1164908,1889451,2020,08/31/2022 04:51:30 PM,41.852259501,-87.670225243,"(41.852259501, -87.670225243)"
23905,JB235469,04/24/2018 12:51:00 AM,044XX W 55TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0815,008,23,62,01A,1147811,1867772,2018,08/31/2022 04:51:30 PM,41.793114392,-87.73353203,"(41.793114392, -87.73353203)"
25172,JD257682,06/08/2020 03:00:00 PM,085XX S EUCLID AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0412,004,8,45,01A,1190670,1848775,2020,08/31/2022 04:51:30 PM,41.740057034,-87.576986401,"(41.740057034, -87.576986401)"
24812,JC485872,10/25/2019 12:20:00 PM,015XX S KENNETH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1012,010,24,29,01A,1146973,1892027,2019,08/31/2022 04:51:30 PM,41.859689566,-87.735986531,"(41.859689566, -87.735986531)"
23839,JB164209,02/24/2018 09:32:00 PM,087XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0632,006,6,44,01A,1178677,1847115,2018,08/31/2022 04:51:30 PM,41.735782636,-87.62097712,"(41.735782636, -87.62097712)"
25390,JD332674,08/14/2020 09:11:00 PM,116XX S PEORIA ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0524,005,34,53,01A,1172417,1827451,2020,08/31/2022 04:51:30 PM,41.681961586,-87.644487655,"(41.681961586, -87.644487655)"
24115,JB383227,08/07/2018 02:00:00 PM,012XX N KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,37,23,01A,1148148,1908129,2018,08/31/2022 04:51:30 PM,41.903852765,-87.731258743,"(41.903852765, -87.731258743)"
24405,JB337190,07/12/2018 11:25:00 PM,016XX S CALIFORNIA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,1023,010,24,29,01A,1157956,1891758,2018,08/31/2022 04:51:30 PM,41.85873464,-87.695678235,"(41.85873464, -87.695678235)"
23786,JB124819,01/22/2018 02:45:00 AM,058XX S SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0822,008,13,62,01A,1151376,1865388,2018,08/31/2022 04:51:30 PM,41.786503336,-87.720521696,"(41.786503336, -87.720521696)"
25104,JD240104,05/23/2020 06:30:00 AM,059XX S JUSTINE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0713,007,16,67,01A,1167026,1865272,2020,08/31/2022 04:51:30 PM,41.785864598,-87.663143774,"(41.785864598, -87.663143774)"
23694,JA511674,11/14/2017 04:41:00 PM,005XX S LOCKWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1522,015,29,25,01A,1141095,1897064,2017,08/31/2022 04:51:30 PM,41.873621962,-87.757439225,"(41.873621962, -87.757439225)"
23597,JA444237,09/24/2017 02:30:00 AM,015XX S TRUMBULL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1153620,1892233,2017,08/31/2022 04:51:30 PM,41.860125358,-87.711581659,"(41.860125358, -87.711581659)"
23640,JA470142,10/13/2017 07:18:00 PM,069XX N GLENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2431,024,49,1,01A,1165574,1946031,2017,08/31/2022 04:51:30 PM,42.007504049,-87.666164941,"(42.007504049, -87.666164941)"
25120,JD245597,05/28/2020 06:50:00 PM,037XX W IRVING PARK RD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1732,017,45,16,01A,1150533,1926323,2020,08/31/2022 04:51:30 PM,41.953732399,-87.722021508,"(41.953732399, -87.722021508)"
24182,JB400617,09/14/2018 11:37:00 PM,052XX N PARKSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1622,016,45,11,01A,1137411,1934653,2018,08/31/2022 04:51:30 PM,41.9768374,-87.770058701,"(41.9768374, -87.770058701)"
24569,JC284673,05/30/2019 01:34:00 PM,006XX E 92ND PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0633,006,9,44,01A,1182212,1843784,2019,08/31/2022 04:51:30 PM,41.726560961,-87.608129133,"(41.726560961, -87.608129133)"
24314,JB530013,11/26/2018 08:13:00 PM,003XX W 115TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0522,005,34,53,01A,1175896,1828665,2018,08/31/2022 04:51:30 PM,41.685215952,-87.631716379,"(41.685215952, -87.631716379)"
24036,JB335959,07/05/2018 12:39:00 PM,008XX W EVERGREEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RIVER BANK,true,false,1822,018,27,8,01A,1170175,1909048,2018,08/31/2022 04:51:30 PM,41.905921825,-87.650321536,"(41.905921825, -87.650321536)"
24963,JD160479,02/21/2020 11:51:00 PM,004XX N MILWAUKEE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1214,012,27,24,01A,1171108,1903559,2020,08/31/2022 04:51:30 PM,41.890839244,-87.647055604,"(41.890839244, -87.647055604)"
25349,JD309011,07/25/2020 02:02:00 AM,030XX E 78TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0421,004,7,43,01A,1197614,1854430,2020,08/31/2022 04:51:30 PM,41.75540448,-87.551356727,"(41.75540448, -87.551356727)"
25090,JD231270,05/13/2020 01:38:00 PM,018XX S KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,true,1012,010,24,29,01A,1148680,1890672,2020,08/31/2022 04:51:30 PM,41.855938517,-87.729755531,"(41.855938517, -87.729755531)"
25260,JD286197,07/05/2020 12:06:00 AM,061XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0712,007,16,68,01A,1170368,1864018,2020,08/31/2022 04:51:30 PM,41.782351338,-87.650926895,"(41.782351338, -87.650926895)"
23466,JA358110,07/21/2017 10:35:00 PM,088XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2223,022,21,71,01A,1174845,1846353,2017,08/31/2022 04:51:30 PM,41.733777787,-87.635038724,"(41.733777787, -87.635038724)"
24377,JC113461,01/11/2019 08:57:00 PM,001XX S KILDARE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1115,011,28,26,01A,1147752,1898871,2019,08/31/2022 04:51:30 PM,41.878455417,-87.73295131,"(41.878455417, -87.73295131)"
23899,JB232062,04/21/2018 07:05:00 AM,066XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,true,false,0321,003,20,42,01A,1182362,1861087,2018,08/31/2022 04:51:30 PM,41.774038781,-87.607044646,"(41.774038781, -87.607044646)"
25566,JD407759,10/22/2020 05:53:00 PM,109XX S WENTWORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,34,49,01A,1176892,1832222,2020,08/31/2022 04:51:30 PM,41.694954571,-87.62796366,"(41.694954571, -87.62796366)"
24364,JB567847,12/26/2018 02:20:00 PM,057XX W 64TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0812,008,13,64,01A,1139247,1861209,2018,08/31/2022 04:51:30 PM,41.775264034,-87.765094943,"(41.775264034, -87.765094943)"
25809,JE168486,03/14/2021 04:55:00 AM,067XX S SOUTH CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0322,003,20,69,01A,1180481,1860288,2021,08/31/2022 04:51:30 PM,41.771889629,-87.613964461,"(41.771889629, -87.613964461)"
24372,JC107385,01/06/2019 10:23:00 PM,060XX W 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0812,008,13,64,01A,1137054,1862130,2019,08/31/2022 04:51:30 PM,41.77783091,-87.773112387,"(41.77783091, -87.773112387)"
24120,JB385424,08/08/2018 10:28:00 PM,105XX S PEORIA ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2233,022,34,73,01A,1172180,1835001,2018,08/31/2022 04:51:30 PM,41.702685172,-87.645134401,"(41.702685172, -87.645134401)"
25075,JD225569,05/06/2020 11:27:00 AM,055XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,true,false,0231,002,20,40,01A,1178547,1868152,2020,08/31/2022 04:51:30 PM,41.793513403,-87.620814964,"(41.793513403, -87.620814964)"
25290,JD293053,07/10/2020 07:17:00 PM,034XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0912,009,12,59,01A,1165579,1881869,2020,08/31/2022 04:51:30 PM,41.831439499,-87.667978067,"(41.831439499, -87.667978067)"
24564,JC282729,05/29/2019 12:50:00 AM,066XX S BLACKSTONE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0321,003,5,42,01A,1187337,1861066,2019,08/31/2022 04:51:30 PM,41.773864414,-87.588808175,"(41.773864414, -87.588808175)"
23179,JA178212,03/07/2017 01:00:00 PM,055XX S WELLS ST,0110,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,false,false,0711,007,3,68,01A,1175550,1868076,2017,08/31/2022 04:51:30 PM,41.793372488,-87.631806919,"(41.793372488, -87.631806919)"
23923,JB252004,05/06/2018 03:34:00 AM,022XX S HOYNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1034,010,25,31,01A,1162715,1889218,2018,08/31/2022 04:51:30 PM,41.851666314,-87.678280698,"(41.851666314, -87.678280698)"
24190,JB446939,09/22/2018 11:07:00 PM,013XX W HASTINGS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1233,012,2,28,01A,1167712,1893852,2018,08/31/2022 04:51:30 PM,41.864276345,-87.659807086,"(41.864276345, -87.659807086)"
25514,JD384825,10/01/2020 03:02:00 AM,013XX W 73RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0734,007,17,67,01A,1168524,1856354,2020,08/31/2022 04:51:30 PM,41.761360311,-87.657908181,"(41.761360311, -87.657908181)"
24497,JC223880,04/16/2019 09:02:00 AM,002XX W 106TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0512,005,34,49,01A,1176431,1834647,2019,08/31/2022 04:51:30 PM,41.701619471,-87.629578967,"(41.701619471, -87.629578967)"
25790,JE154928,02/28/2021 11:47:00 AM,014XX N MAYFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2531,025,29,25,01A,1136758,1908943,2021,08/31/2022 04:51:30 PM,41.906298225,-87.773078049,"(41.906298225, -87.773078049)"
25604,JD424633,11/08/2020 01:50:00 AM,049XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,1533,015,28,25,01A,1143190,1899563,2020,08/31/2022 04:51:30 PM,41.8804407,-87.749684919,"(41.8804407, -87.749684919)"
24531,JC253866,05/07/2019 06:37:00 PM,039XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1132,011,28,26,01A,1150237,1897402,2019,08/31/2022 04:51:30 PM,41.874376252,-87.723865145,"(41.874376252, -87.723865145)"
23866,JB190917,03/18/2018 09:25:00 PM,054XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1524,015,37,25,01A,1139812,1907464,2018,08/31/2022 04:51:30 PM,41.902184391,-87.761895561,"(41.902184391, -87.761895561)"
24173,HW249839,06/08/2018 11:19:00 AM,063XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0823,008,17,66,01A,1156808,1862428,2018,08/31/2022 04:51:30 PM,41.778272698,-87.700684836,"(41.778272698, -87.700684836)"
23587,JA435313,09/17/2017 05:00:00 PM,024XX S WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1034,010,25,31,01A,1160749,1887930,2017,08/31/2022 04:51:30 PM,41.848172835,-87.68553208,"(41.848172835, -87.68553208)"
24347,JB547118,12/15/2018 12:09:00 PM,003XX S SACRAMENTO BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1124,011,27,27,01A,1156432,1898371,2018,08/31/2022 04:51:30 PM,41.876912324,-87.701093557,"(41.876912324, -87.701093557)"
25746,JE108328,01/23/2021 10:25:00 PM,012XX W ARGYLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,2033,020,47,3,01A,1166884,1933337,2021,08/31/2022 04:51:30 PM,41.972643293,-87.661711479,"(41.972643293, -87.661711479)"
25488,JD374810,09/23/2020 04:47:00 PM,082XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0631,006,6,44,01A,1179027,1850344,2020,08/31/2022 04:51:30 PM,41.744635441,-87.619596746,"(41.744635441, -87.619596746)"
25416,JD348586,08/28/2020 08:04:00 PM,009XX W 50TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,0933,009,20,61,01A,1170948,1871679,2020,08/31/2022 04:51:30 PM,41.803361324,-87.648576736,"(41.803361324, -87.648576736)"
25968,JE250561,06/02/2021 11:27:00 AM,001XX S CAMPBELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1125,011,27,28,01A,1159768,1899370,2021,08/31/2022 04:51:30 PM,41.879585586,-87.688817204,"(41.879585586, -87.688817204)"
23139,JA154850,02/15/2017 02:58:00 PM,039XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0921,009,14,58,01A,1156327,1878134,2017,08/31/2022 04:51:30 PM,41.821381819,-87.702025334,"(41.821381819, -87.702025334)"
23871,JB194953,03/21/2018 09:32:00 PM,011XX S INDEPENDENCE BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,29,01A,1151426,1894932,2018,08/31/2022 04:51:30 PM,41.867575044,-87.719564481,"(41.867575044, -87.719564481)"
25498,JD379909,09/26/2020 11:36:00 AM,002XX N LEAMINGTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1532,015,28,25,01A,1142001,1901154,2020,08/31/2022 04:51:30 PM,41.884828707,-87.754011429,"(41.884828707, -87.754011429)"
25776,JE143284,02/16/2021 06:42:00 PM,008XX W 31ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0913,009,11,60,01A,1171116,1884313,2021,08/31/2022 04:51:30 PM,41.838026577,-87.647590804,"(41.838026577, -87.647590804)"
24101,JB378276,08/04/2018 12:55:00 AM,122XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0523,005,9,53,01A,1178454,1823989,2018,08/31/2022 04:51:30 PM,41.672326754,-87.622493441,"(41.672326754, -87.622493441)"
24501,JC231866,04/20/2019 06:21:00 PM,114XX S CHURCH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2212,022,34,75,01A,1165922,1829054,2019,08/31/2022 04:51:30 PM,41.686500543,-87.668217814,"(41.686500543, -87.668217814)"
26017,JE272657,06/20/2021 01:50:00 AM,031XX W AUGUSTA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1211,012,26,23,01A,1155215,1906487,2021,08/31/2022 04:51:30 PM,41.899207928,-87.705343948,"(41.899207928, -87.705343948)"
23672,HY541341,10/24/2017 05:30:00 PM,096XX S COMMERCIAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,false,false,0431,004,10,51,01A,1197815,1841638,2017,08/31/2022 04:51:30 PM,41.720297224,-87.551046255,"(41.720297224, -87.551046255)"
25546,JD399816,10/15/2020 01:06:00 AM,007XX E 42ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0214,002,4,38,01A,1181875,1877312,2020,08/31/2022 04:51:30 PM,41.818572848,-87.608328247,"(41.818572848, -87.608328247)"
24006,JB309066,06/16/2018 07:36:00 AM,034XX W CARROLL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1123,011,28,27,01A,1153330,1902186,2018,08/31/2022 04:51:30 PM,41.887443217,-87.712381872,"(41.887443217, -87.712381872)"
24153,JB416113,08/31/2018 09:28:00 AM,044XX W WEST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1113,011,28,26,01A,1146886,1900608,2018,08/31/2022 04:51:30 PM,41.883238526,-87.736086724,"(41.883238526, -87.736086724)"
24421,JC167528,02/27/2019 12:01:00 PM,065XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0723,007,20,68,01A,1173160,1861599,2019,08/31/2022 04:51:30 PM,41.775652068,-87.640762098,"(41.775652068, -87.640762098)"
24866,JC541857,12/10/2019 05:32:00 PM,036XX W LEXINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,27,01A,1152135,1896451,2019,08/31/2022 04:51:30 PM,41.871729409,-87.716921564,"(41.871729409, -87.716921564)"
25595,JD422430,11/06/2020 02:54:00 AM,016XX W MARQUETTE RD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0725,007,16,67,01A,1166397,1860277,2020,08/31/2022 04:51:30 PM,41.772171112,-87.665592205,"(41.772171112, -87.665592205)"
23806,JB138832,02/03/2018 05:21:00 AM,004XX S PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,26,01A,1149796,1897641,2018,08/31/2022 04:51:30 PM,41.875040676,-87.725478099,"(41.875040676, -87.725478099)"
23618,JA457351,10/03/2017 09:48:00 PM,070XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0733,007,17,68,01A,1170532,1858058,2017,08/31/2022 04:51:30 PM,41.765992802,-87.650499121,"(41.765992802, -87.650499121)"
24637,JC337772,07/06/2019 07:43:00 PM,002XX N LAVERGNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,true,1532,015,28,25,01A,1143002,1901192,2019,08/31/2022 04:51:30 PM,41.884914382,-87.75033461,"(41.884914382, -87.75033461)"
25264,JD286161,07/04/2020 11:38:00 PM,083XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0423,004,7,46,01A,1194621,1850159,2020,08/31/2022 04:51:30 PM,41.743758645,-87.562465304,"(41.743758645, -87.562465304)"
24203,JB454189,09/28/2018 02:23:00 PM,062XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0712,007,16,68,01A,1169721,1863422,2018,08/31/2022 04:51:30 PM,41.780729909,-87.653316256,"(41.780729909, -87.653316256)"
25010,JD202802,04/05/2020 07:41:00 PM,005XX N CENTRAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CLUB,true,false,1523,015,37,25,01A,1138943,1902924,2020,08/31/2022 04:51:30 PM,41.889741913,-87.765198001,"(41.889741913, -87.765198001)"
23662,JA464373,10/09/2017 01:05:00 PM,129XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RIVER BANK,false,false,0532,005,9,53,01A,1179642,1819481,2017,08/31/2022 04:51:30 PM,41.659929132,-87.618282255,"(41.659929132, -87.618282255)"
23937,JB261522,05/13/2018 03:38:00 AM,079XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0624,006,8,44,01A,1183608,1852595,2018,08/31/2022 04:51:30 PM,41.750706929,-87.602741498,"(41.750706929, -87.602741498)"
23862,JB188812,03/17/2018 01:39:00 AM,017XX W VAN BUREN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1231,012,2,28,01A,1165100,1898219,2018,08/31/2022 04:51:30 PM,41.8763156,-87.669271624,"(41.8763156, -87.669271624)"
25049,JD211175,04/20/2020 07:00:00 AM,084XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0614,006,18,71,01A,1164490,1848782,2020,08/31/2022 04:51:30 PM,41.740667613,-87.672906189,"(41.740667613, -87.672906189)"
25323,JD301185,07/18/2020 01:05:00 AM,049XX W HUBBARD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,37,25,01A,1143352,1902559,2020,08/31/2022 04:51:30 PM,41.888659061,-87.749015157,"(41.888659061, -87.749015157)"
25941,JE238122,05/22/2021 12:04:00 AM,005XX N KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,LIQUOR STORE,true,false,1221,012,27,23,01A,1154949,1903386,2021,08/31/2022 04:51:30 PM,41.890703831,-87.70640419,"(41.890703831, -87.70640419)"
24960,JD157682,02/19/2020 04:32:00 PM,039XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,true,false,0213,002,3,38,01A,1177806,1879008,2020,08/31/2022 04:51:30 PM,41.823320055,-87.623203203,"(41.823320055, -87.623203203)"
25028,JD205365,04/09/2020 12:20:00 PM,002XX N PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,1122,011,28,26,01A,1149683,1901315,2020,08/31/2022 04:51:30 PM,41.885124736,-87.725797501,"(41.885124736, -87.725797501)"
25697,JD474113,12/31/2020 01:13:00 AM,059XX W RICE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1136591,1905057,2020,08/31/2022 04:51:30 PM,41.895637548,-87.773784621,"(41.895637548, -87.773784621)"
25144,JD249130,05/31/2020 03:29:00 PM,008XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0624,006,8,69,01A,1183089,1852804,2020,08/31/2022 04:51:30 PM,41.751292524,-87.604636854,"(41.751292524, -87.604636854)"
24893,JD103496,01/03/2020 08:57:00 PM,060XX S RACINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,0712,007,16,68,01A,1169357,1864643,2020,08/31/2022 04:51:30 PM,41.78408837,-87.654615414,"(41.78408837, -87.654615414)"
25712,JE106469,01/08/2021 12:02:00 AM,038XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1122,011,28,26,01A,1150812,1898412,2021,08/31/2022 04:51:30 PM,41.877136581,-87.721727562,"(41.877136581, -87.721727562)"
24245,JB483810,10/21/2018 02:39:00 AM,001XX N LOCKWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1523,015,28,25,01A,1141019,1900701,2018,08/31/2022 04:51:30 PM,41.883603754,-87.757628691,"(41.883603754, -87.757628691)"
23440,JA346211,07/13/2017 12:58:00 PM,046XX W AUGUSTA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1111,011,37,23,01A,1145084,1906251,2017,08/31/2022 04:51:30 PM,41.898757787,-87.742561181,"(41.898757787, -87.742561181)"
23912,JB239077,04/26/2018 05:50:00 PM,015XX N WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1423,014,26,24,01A,1158138,1910031,2018,08/31/2022 04:51:30 PM,41.908873745,-87.694510874,"(41.908873745, -87.694510874)"
25742,JE121584,01/24/2021 01:46:00 AM,079XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0611,006,17,71,01A,1166391,1852062,2021,08/31/2022 04:51:30 PM,41.74962816,-87.665847864,"(41.74962816, -87.665847864)"
23212,JA206745,03/31/2017 01:49:00 AM,070XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0331,003,5,43,01A,1193450,1858554,2017,08/31/2022 04:51:30 PM,41.766823898,-87.56648168,"(41.766823898, -87.56648168)"
25957,JE243607,05/26/2021 02:22:00 PM,076XX S CHAPPEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0414,004,8,43,01A,1191194,1854815,2021,08/31/2022 04:51:30 PM,41.756618673,-87.574871497,"(41.756618673, -87.574871497)"
24925,JB151275,02/13/2018 11:06:00 PM,006XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1822,018,27,8,01A,1172127,1905620,2018,08/31/2022 04:51:30 PM,41.896472326,-87.643252484,"(41.896472326, -87.643252484)"
24386,JB478033,10/23/2018 11:50:00 AM,080XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0612,006,21,71,01A,1170048,1851537,2018,08/31/2022 04:51:30 PM,41.748108857,-87.652462316,"(41.748108857, -87.652462316)"
23643,JA471588,10/14/2017 10:39:00 PM,089XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2223,022,21,71,01A,1173205,1845652,2017,08/31/2022 04:51:30 PM,41.731890503,-87.641067524,"(41.731890503, -87.641067524)"
23276,JA257711,05/10/2017 09:28:00 AM,012XX S INDEPENDENCE BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1151289,1894080,2017,08/31/2022 04:51:30 PM,41.865239745,-87.720089778,"(41.865239745, -87.720089778)"
24505,JC235881,04/23/2019 10:10:00 PM,002XX W 57TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0711,007,20,68,01A,1175496,1867168,2019,08/31/2022 04:51:30 PM,41.790882053,-87.632032092,"(41.790882053, -87.632032092)"
23129,JA150379,02/11/2017 08:40:00 PM,001XX N MAYFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1512,015,29,25,01A,1137142,1900350,2017,08/31/2022 04:51:30 PM,41.882711052,-87.771874008,"(41.882711052, -87.771874008)"
23272,JA254461,05/07/2017 05:45:00 PM,025XX W 46TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0922,009,12,58,01A,1160113,1873756,2017,08/31/2022 04:51:30 PM,41.809290876,-87.688256841,"(41.809290876, -87.688256841)"
23280,JA259689,05/11/2017 05:35:00 PM,011XX N LONG AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1524,015,37,25,01A,1140091,1907240,2017,08/31/2022 04:51:30 PM,41.901564604,-87.760876229,"(41.901564604, -87.760876229)"
25642,JD444540,11/29/2020 01:30:00 AM,028XX S WALLACE ST,0110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,true,false,0914,009,11,60,01A,1172751,1886252,2020,08/31/2022 04:51:30 PM,41.843311381,-87.641533952,"(41.843311381, -87.641533952)"
